,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,roledepartament,numberchildren,remotework
1022,29,No,travel_rarely,214.6,,1,3,technical degree,1,1023,4,M,26.82539682539683,3,1,research scientist,1,single,1733.33,4506.67,2,,11,3.0,2,part time,0,5.0,2,2.0,3,,1,2,1733.33,1995,20800.0,,,True
1023,26,No,non-travel,216.25,research & development,1,3,medical,1,1024,4,F,,3,1,research scientist,2,single,,4541.33,1,,18,3.0,4,part time,0,,3,2.0,2,,2,1,,1998,20960.0,research scientist  -  research & development,,False
1024,59,No,non-travel,290.04,,23,4,life sciences,1,1025,1,M,,3,1,research scientist,3,,2342.59,6090.75,1,,12,3.0,4,part time,2,,3,3.0,2,,2,2,2342.59,1965,28111.13,,,False
1025,40,Yes,non-travel,402.79,,23,3,medical,1,1026,3,M,,3,1,research scientist,1,single,3253.33,8458.67,0,,13,3.0,1,full time,0,6.0,2,3.0,5,,0,3,3253.33,1984,39040.0,,,False
1026,31,No,travel_rarely,477.39,,6,3,technical degree,1,1027,1,F,,2,2,laboratory technician,4,married,3855.83,10025.17,0,No,12,3.0,1,full time,1,10.0,6,3.0,9,,6,7,3855.83,1993,46270.0,,,True
1027,51,No,non-travel,1582.77,,46,3,life sciences,1,1028,4,F,,3,4,research director,1,marreid,12783.92,33238.2,4,,11,3.0,2,full time,0,,2,,3,,1,2,12783.92,1973,153407.07,,,False
1028,42,No,non-travel,556.26,,10,2,medical,1,1029,3,M,69.53208262471655,1,2,sales executive,2,single,,11681.39,1,No,13,3.0,1,part time,0,19.0,4,3.0,19,,11,9,,1982,53914.11,,,False
1029,32,Yes,non-travel,237.51,,1,3,,1,1030,4,F,,3,1,sales representative,2,,1918.33,4987.67,1,Yes,11,3.0,1,part time,0,,2,4.0,3,,2,2,1918.33,1992,23020.0,,,False
1030,45,Yes,non-travel,290.04,,3,3,life sciences,1,1031,1,M,,3,1,laboratory technician,1,,2342.59,6090.75,4,No,12,,3,full time,0,10.0,4,4.0,3,,1,2,2342.59,1979,,,,True
1031,41,No,non-travel,290.04,research & development,16,2,,1,1032,3,M,,3,1,research scientist,3,divorced,2342.59,6090.75,9,No,16,3.0,2,full time,1,6.0,0,3.0,4,,0,0,2342.59,1983,,research scientist  -  research & development,,True
1032,26,No,travel_rarely,290.04,research & development,19,1,medical,1,1033,4,M,,3,1,laboratory technician,4,married,2342.59,6090.75,3,,11,3.0,3,part time,3,,6,2.0,3,,1,2,2342.59,1998,28111.13,laboratory technician  -  research & development,,True
1033,41,No,travel_rarely,290.04,,1,4,life sciences,1,1034,2,M,36.25443871706758,3,1,laboratory technician,2,,2342.59,6090.75,3,No,22,4.0,3,part time,1,7.0,3,3.0,4,,0,3,2342.59,1983,28111.13,,,True
1034,52,No,travel_rarely,1582.77,,11,2,technical degree,1,1035,4,F,,2,4,manufacturing director,2,,12783.92,33238.2,3,No,16,3.0,2,full time,0,,1,2.0,5,,0,3,12783.92,1972,153407.07,,,False
1035,28,No,travel_frequently,523.2,,2,1,life sciences,1,1036,4,M,65.3998015873016,1,2,sales executive,4,single,,10987.17,3,No,20,4.0,2,part time,0,,3,3.0,6,,0,0,,1996,50710.0,,,False
1036,36,Yes,non-travel,556.26,,18,4,marketing,1,1037,4,F,,3,2,sales executive,3,married,4492.84,11681.39,0,,18,3.0,3,part time,1,5.0,0,2.0,4,,3,2,4492.84,1988,53914.11,,,False
1037,39,No,non-travel,290.04,,7,3,,1,1038,4,M,36.25443871706758,4,1,research scientist,3,divorced,2342.59,6090.75,1,No,11,3.0,4,part time,3,4.0,2,3.0,4,,0,3,2342.59,1985,28111.13,,,True
1038,32,Yes,non-travel,556.26,,22,4,,1,1039,4,M,,3,2,manufacturing director,3,married,,11681.39,1,,15,3.0,4,part time,2,10.0,3,2.0,10,,6,7,,1992,53914.11,,,True
1039,52,No,non-travel,1093.24,,2,3,,1,1040,2,M,,3,3,sales executive,2,,8830.0,22958.0,2,,11,3.0,2,full time,0,14.0,5,3.0,4,,3,2,8830.0,1972,,,,False
1040,42,No,non-travel,564.06,,22,3,,1,1041,4,F,70.50694444444446,3,2,research scientist,4,,4555.83,11845.17,3,,14,3.0,1,full time,2,12.0,4,2.0,6,,3,3,4555.83,1982,54670.0,,,True
1041,33,No,non-travel,556.26,,2,1,marketing,1,1042,3,M,,3,2,sales executive,2,married,,11681.39,0,Yes,13,3.0,1,part time,3,4.0,3,2.0,3,,1,2,,1991,53914.11,,,False
1042,26,No,travel_rarely,556.26,,18,1,life sciences,1,1043,1,M,,4,2,sales executive,3,married,4492.84,11681.39,2,No,11,3.0,2,full time,0,6.0,3,2.0,3,,1,2,4492.84,1998,,,,False
1043,28,No,non-travel,595.21,,10,3,marketing,1,1044,4,F,74.40178571428571,2,2,sales executive,4,married,4807.5,12499.5,1,Yes,11,3.0,4,full time,0,,3,3.0,6,2.0,4,4,4807.5,1996,57690.0,,,False
1044,28,Yes,travel_rarely,247.0,,22,4,life sciences,1,1045,4,F,,3,1,research scientist,3,single,1995.0,5187.0,1,Yes,13,,4,part time,0,8.0,2,3.0,8,,7,7,1995.0,1996,23940.0,,,False
1045,38,No,non-travel,374.42,,11,3,medical,1,1046,1,F,,3,1,laboratory technician,3,single,,7862.83,4,No,18,3.0,1,full time,0,8.0,6,3.0,3,,0,2,,1986,36290.0,,,True
1046,36,No,travel_frequently,965.92,,18,2,life sciences,1,1047,3,M,,3,3,manufacturing director,4,,,20284.33,2,No,11,3.0,3,part time,0,10.0,2,3.0,2,,2,2,,1988,93620.0,,,False
1047,26,No,non-travel,333.15,,1,3,,1,1048,1,M,,3,1,laboratory technician,4,,2690.83,6996.17,4,No,11,3.0,2,full time,1,7.0,2,2.0,3,,0,2,2690.83,1998,32290.0,,,True
1048,31,No,non-travel,556.26,,7,4,marketing,1,1049,4,F,,3,2,sales executive,1,divorced,,11681.39,7,No,14,3.0,2,part time,2,,3,3.0,3,,0,2,,1993,53914.11,,,False
1049,32,No,non-travel,1694.33,research & development,8,5,life sciences,1,1050,1,F,,3,4,research director,2,,13685.0,35581.0,3,No,11,3.0,3,full time,0,,3,4.0,3,,1,0,13685.0,1992,164220.0,research director  -  research & development,,True
1050,37,No,non-travel,582.63,,16,4,marketing,1,1051,3,F,,2,2,sales executive,1,,4705.83,12235.17,4,No,13,3.0,1,full time,2,11.0,3,2.0,3,,0,2,4705.83,1987,,,,False
1051,26,Yes,travel_rarely,453.97,,9,2,,1,1052,1,M,,2,1,sales representative,1,,,9533.33,3,No,12,3.0,1,full time,0,6.0,2,3.0,3,,2,2,,1998,44000.0,,,True
1052,57,No,non-travel,213.16,,1,2,life sciences,1,1053,1,F,,3,1,research scientist,1,,1721.67,4476.33,2,,22,4.0,4,part time,1,5.0,3,4.0,3,,1,0,1721.67,1967,20660.0,,,True
1053,42,No,non-travel,290.04,,5,5,medical,1,1054,2,M,36.25443871706758,4,1,research scientist,3,,2342.59,6090.75,2,,12,3.0,1,part time,0,7.0,5,,4,,0,3,2342.59,1982,28111.13,,,False
1054,32,No,travel_rarely,290.04,,8,2,,1,1055,4,F,,4,1,human resources,2,,,6090.75,9,No,18,,4,part time,0,8.0,3,3.0,3,,0,2,,1992,28111.13,,,True
1055,32,Yes,travel_frequently,290.04,research & development,2,3,life sciences,1,1056,2,M,,3,1,laboratory technician,4,,,6090.75,6,,13,3.0,3,part time,1,7.0,2,1.0,2,2.0,2,2,,1992,28111.13,laboratory technician  -  research & development,,True
1056,49,No,non-travel,566.02,sales,7,3,marketing,1,1057,3,M,,3,2,sales executive,1,divorced,4571.67,11886.33,4,No,11,3.0,1,full time,3,,3,3.0,2,,2,2,4571.67,1975,,sales executive  -  sales,,True
1057,35,Yes,non-travel,290.04,,9,4,,1,1058,1,F,,3,1,human resources,3,married,2342.59,6090.75,1,No,15,3.0,4,full time,0,2.0,0,3.0,2,,2,2,2342.59,1989,,,,False
1058,45,No,non-travel,326.24,,5,3,life sciences,1,1059,3,M,,2,1,laboratory technician,3,single,2635.0,6851.0,3,,14,3.0,4,full time,0,7.0,5,3.0,5,,0,3,2635.0,1979,,,,True
1059,50,No,travel_rarely,686.21,research & development,5,4,,1,1060,1,M,,3,2,healthcare representative,3,married,5542.5,14410.5,2,No,14,,2,full time,1,20.0,0,2.0,3,,1,2,5542.5,1974,66510.0,healthcare representative  -  research & development,,False
1060,45,No,non-travel,352.86,,20,3,life sciences,1,1061,4,M,44.10714285714286,3,1,research scientist,2,,2850.0,7410.0,1,,13,3.0,3,full time,0,6.0,3,2.0,5,,1,3,2850.0,1979,34200.0,,,True
1061,29,Yes,non-travel,300.13,,1,3,,1,1062,1,M,,3,1,sales representative,3,married,2424.17,6302.83,3,,15,3.0,4,full time,1,5.0,3,4.0,3,,1,2,2424.17,1995,29090.0,,,False
1062,45,No,travel_frequently,1032.49,research & development,2,1,,1,1063,2,M,,3,3,manufacturing director,3,single,8339.32,21682.23,5,,18,,2,full time,0,16.0,2,2.0,2,,2,2,8339.32,1979,,manufacturing director  -  research & development,,True
1063,56,No,travel_rarely,556.26,,4,4,life sciences,1,1064,4,M,,3,2,healthcare representative,3,married,4492.84,11681.39,0,,16,3.0,2,part time,0,4.0,2,3.0,3,,1,2,4492.84,1968,53914.11,,,False
1064,29,No,travel_frequently,505.35,,7,3,life sciences,1,1065,3,M,,3,2,sales executive,1,single,4081.67,10612.33,0,,14,3.0,4,part time,0,5.0,5,3.0,4,,1,3,4081.67,1995,48980.0,,,True
1065,50,No,travel_rarely,556.26,,45,2,medical,1,1066,4,F,69.53208262471655,2,2,laboratory technician,1,marreid,,11681.39,4,,25,4.0,1,part time,1,10.0,3,3.0,3,,1,2,,1974,53914.11,,,True
1066,30,No,travel_frequently,328.1,,2,1,life sciences,1,1067,4,F,41.011904761904766,3,1,laboratory technician,2,,2650.0,6890.0,0,No,13,3.0,3,full time,3,,3,3.0,3,,0,2,2650.0,1994,31800.0,,,False
1067,33,No,non-travel,1160.1,,10,3,,1,1068,3,M,145.01190476190476,3,3,manager,4,,,24362.0,2,,25,,2,full time,0,10.0,5,4.0,5,,0,0,,1991,112440.0,,,True
1068,32,Yes,travel_frequently,290.04,,3,3,life sciences,1,1069,4,F,36.25443871706758,3,1,research scientist,3,,,6090.75,1,No,12,3.0,1,part time,0,7.0,2,,7,,7,7,,1992,28111.13,,,False
1069,41,No,non-travel,419.82,,43,2,life sciences,1,1070,4,M,,3,2,healthcare representative,4,divorced,3390.83,8816.17,3,,18,3.0,3,full time,0,8.0,2,3.0,2,,2,2,3390.83,1983,,,,False
1070,37,No,travel_rarely,290.04,,2,4,life sciences,1,1071,3,M,,3,1,sales representative,4,,2342.59,6090.75,3,Yes,21,4.0,4,part time,0,7.0,3,2.0,3,,1,2,2342.59,1987,28111.13,,,False
1071,34,No,non-travel,659.49,,8,4,life sciences,1,1072,1,M,82.43650793650794,3,2,sales executive,1,,5326.67,13849.33,2,No,13,3.0,4,full time,1,,6,1.0,2,,2,2,5326.67,1990,63920.0,,,True
1072,31,No,non-travel,1032.49,sales,14,4,,1,1073,1,M,,3,3,sales executive,2,marreid,8339.32,21682.23,3,,12,3.0,2,full time,1,9.0,3,3.0,4,,1,3,8339.32,1993,,sales executive  -  sales,,True
1073,39,Yes,travel_rarely,500.91,,2,3,medical,1,1074,3,M,,3,2,manufacturing director,2,married,4045.83,10519.17,4,,11,3.0,1,full time,2,,2,3.0,5,,1,4,4045.83,1985,,,,True
1074,49,No,travel_rarely,290.04,research & development,15,4,,1,1075,3,F,,3,1,research scientist,1,married,2342.59,6090.75,8,,12,3.0,4,part time,1,,3,2.0,8,,7,6,2342.59,1975,28111.13,research scientist  -  research & development,,True
1075,35,No,non-travel,556.26,research & development,1,4,,1,1076,2,M,,3,2,research scientist,4,,4492.84,11681.39,9,No,17,3.0,2,part time,1,,3,2.0,2,,2,1,4492.84,1989,53914.11,research scientist  -  research & development,,False
1076,39,No,travel_rarely,556.26,,16,3,life sciences,1,1077,2,F,,3,2,sales executive,2,single,4492.84,11681.39,2,No,12,3.0,2,part time,0,8.0,5,4.0,3,,1,2,4492.84,1985,53914.11,,,False
1077,36,No,travel_rarely,556.26,,10,4,,1,1078,1,F,69.53208262471655,3,2,healthcare representative,3,single,4492.84,11681.39,3,Yes,16,3.0,3,part time,0,,4,3.0,5,,0,4,4492.84,1988,53914.11,,,True
1078,24,No,non-travel,290.04,,10,3,,1,1079,4,M,,4,1,research scientist,3,married,2342.59,6090.75,2,No,16,3.0,4,full time,1,4.0,2,3.0,2,,2,2,2342.59,2000,,,,False
1079,37,No,non-travel,556.26,,6,4,,1,1080,1,M,,4,2,laboratory technician,1,,,11681.39,3,Yes,13,3.0,4,part time,1,9.0,3,3.0,3,,0,2,,1987,53914.11,,,False
1080,35,No,travel_frequently,556.26,,36,4,,1,1081,3,M,69.53208262471655,2,2,healthcare representative,3,,,11681.39,1,No,14,3.0,2,part time,1,8.0,3,2.0,8,,7,7,,1989,53914.11,,,True
1081,23,No,non-travel,290.04,,26,2,other,1,1082,2,F,,2,1,research scientist,3,married,2342.59,6090.75,1,,14,,2,full time,0,4.0,2,2.0,4,,1,3,2342.59,2001,,,,False
1082,33,No,non-travel,341.71,,5,4,,1,1083,2,F,42.71428571428572,4,1,research scientist,4,married,2760.0,7176.0,3,No,17,3.0,4,full time,2,6.0,3,3.0,3,,0,2,2760.0,1991,33120.0,,,False
1083,32,No,travel_frequently,556.26,,2,4,,1,1084,4,M,,3,2,sales executive,1,single,4492.84,11681.39,7,,13,3.0,4,full time,0,,3,3.0,5,,0,3,4492.84,1992,,,,True
1084,37,No,travel_rarely,556.26,,12,4,life sciences,1,1085,3,F,,3,2,manufacturing director,3,married,4492.84,11681.39,9,Yes,12,3.0,2,part time,2,7.0,2,3.0,3,,1,1,4492.84,1987,53914.11,,,True
1085,22,No,non-travel,321.6,,19,1,medical,1,1086,3,M,40.199404761904766,3,1,research scientist,4,single,,6753.5,1,No,18,3.0,3,full time,0,,2,,2,,2,2,,2002,31170.0,,,True
1086,48,No,non-travel,1973.98,,26,4,,1,1087,4,F,,3,5,manager,3,married,15943.72,41453.67,3,No,11,3.0,3,full time,1,27.0,2,3.0,5,,1,0,15943.72,1976,191324.62,,,False
1087,40,No,non-travel,556.26,,4,3,medical,1,1088,1,F,,3,2,manufacturing director,3,,4492.84,11681.39,0,No,13,3.0,4,part time,0,,2,1.0,9,,3,8,4492.84,1984,53914.11,,,True
1088,41,No,non-travel,1032.49,,16,3,,1,1089,3,F,,3,3,manufacturing director,4,,8339.32,21682.23,6,,15,,4,part time,0,18.0,2,2.0,4,,3,3,8339.32,1983,100071.84,,,False
1089,49,No,travel_frequently,1568.46,,4,5,,1,1090,3,M,,2,4,manager,4,,,32937.67,2,No,25,4.0,2,full time,1,,3,3.0,2,,2,2,,1975,152020.0,,,False
1090,36,Yes,non-travel,556.26,,10,2,medical,1,1091,1,M,,1,2,sales executive,4,,,11681.39,6,Yes,14,3.0,4,part time,2,,2,2.0,2,,2,2,,1988,53914.11,,,False
1091,28,No,travel_rarely,290.04,research & development,8,3,medical,1,1092,2,F,,4,1,research scientist,3,,2342.59,6090.75,7,,17,3.0,1,part time,0,5.0,0,3.0,3,,0,2,2342.59,1996,28111.13,research scientist  -  research & development,,True
1092,28,No,non-travel,266.19,,2,3,medical,1,1093,4,M,,3,1,research scientist,4,single,2150.0,5590.0,2,No,13,3.0,3,part time,0,,0,2.0,4,,1,2,2150.0,1996,25800.0,,,True
1093,41,Yes,travel_rarely,223.48,,7,3,,1,1094,1,M,,3,1,laboratory technician,1,,1805.0,4693.0,3,Yes,14,3.0,2,part time,0,10.0,3,1.0,4,,0,3,1805.0,1983,21660.0,,,False
1094,30,No,non-travel,556.26,,10,3,,1,1095,3,M,69.53208262471655,2,2,sales executive,3,single,4492.84,11681.39,9,No,11,3.0,3,part time,0,,2,3.0,5,,1,4,4492.84,1994,53914.11,,,False
1095,37,No,non-travel,1032.49,,5,4,life sciences,1,1096,2,F,,3,3,healthcare representative,1,married,,21682.23,4,No,12,,3,part time,2,9.0,6,3.0,3,,0,2,,1987,100071.84,,,True
1096,50,No,travel_rarely,1582.77,,22,4,other,1,1097,1,F,,3,4,research director,2,married,12783.92,33238.2,3,,16,3.0,2,full time,2,27.0,2,3.0,4,,1,2,12783.92,1974,153407.07,,,True
1097,21,No,travel_rarely,290.04,,13,3,medical,1,1098,3,F,,3,1,sales representative,3,single,2342.59,6090.75,1,,19,3.0,1,part time,0,2.0,3,3.0,2,,2,2,2342.59,2003,28111.13,,,True
1098,37,No,non-travel,451.29,research & development,1,4,,1,1099,4,F,,2,2,manufacturing director,3,,3645.0,9477.0,0,,15,3.0,3,part time,0,4.0,6,3.0,3,,1,2,3645.0,1987,43740.0,manufacturing director  -  research & development,,False
1099,34,No,travel_rarely,567.98,,2,4,,1,1100,4,M,,3,2,sales executive,4,,4587.5,11927.5,1,,14,3.0,3,full time,2,6.0,5,3.0,6,,0,4,4587.5,1990,55050.0,,,True
1100,50,No,non-travel,266.91,,16,3,medical,1,1101,4,F,,3,1,laboratory technician,1,divorced,2155.83,5605.17,4,,16,3.0,2,full time,1,17.0,2,2.0,2,,2,2,2155.83,1974,,,,False
1101,48,No,travel_rarely,1647.9,,2,4,life sciences,1,1102,2,F,,4,4,manager,2,,13310.0,34606.0,6,,14,3.0,3,full time,3,29.0,2,3.0,3,,1,2,13310.0,1976,159720.0,,,True
1102,21,No,travel_rarely,290.04,,9,1,,1,1103,4,M,,3,1,sales representative,1,,2342.59,6090.75,1,No,11,3.0,1,full time,0,,3,3.0,2,,0,2,2342.59,2003,,,,False
1103,37,No,travel_rarely,556.26,,26,4,,1,1104,1,M,,3,2,healthcare representative,3,married,,11681.39,6,No,14,3.0,2,part time,2,10.0,2,2.0,3,,0,2,,1987,53914.11,,,False
1104,45,No,travel_rarely,290.04,human resources,1,3,,1,1105,3,F,36.25443871706758,3,1,human resources,4,,,6090.75,4,Yes,18,3.0,1,part time,3,8.0,2,3.0,2,,2,2,,1979,28111.13,human resources  -  human resources,,False
1105,56,No,non-travel,290.04,,12,3,technical degree,1,1106,1,M,,2,1,research scientist,2,divorced,2342.59,6090.75,5,No,12,,4,part time,1,8.0,1,3.0,4,,1,2,2342.59,1968,28111.13,,,True
1106,24,Yes,non-travel,290.04,,7,3,life sciences,1,1107,3,M,36.25443871706758,3,1,sales representative,4,divorced,2342.59,6090.75,1,Yes,21,4.0,2,part time,1,3.0,2,3.0,3,,0,2,2342.59,2000,28111.13,,,False
1107,27,No,non-travel,237.82,,17,4,,1,1108,4,M,29.727182539682538,1,1,laboratory technician,3,,,4994.17,1,No,15,3.0,3,part time,3,,3,4.0,3,,0,2,,1997,23050.0,,,False
1108,33,No,travel_frequently,354.2,,10,3,,1,1109,1,M,,3,1,research scientist,3,married,2860.83,7438.17,6,,13,3.0,1,full time,1,,3,2.0,5,,1,3,2860.83,1991,,,,True
1109,32,No,non-travel,358.74,,2,4,life sciences,1,1110,2,M,,3,1,laboratory technician,3,married,2897.5,7533.5,1,,14,3.0,4,full time,1,6.0,2,4.0,5,,0,3,2897.5,1992,34770.0,,,True
1110,42,No,non-travel,556.26,human resources,4,3,human resources,1,1111,3,M,,1,2,human resources,2,married,4492.84,11681.39,6,No,19,,2,full time,1,,4,3.0,3,,1,2,4492.84,1982,,human resources  -  human resources,,False
1111,25,No,travel_rarely,403.1,,29,1,medical,1,1112,2,M,50.38789682539682,3,1,laboratory technician,1,,3255.83,8465.17,1,No,13,3.0,2,full time,3,6.0,2,4.0,6,,1,2,3255.83,1999,39070.0,,,True
1112,37,Yes,non-travel,556.26,,13,5,marketing,1,1113,2,M,69.53208262471655,2,2,sales executive,1,,4492.84,11681.39,5,Yes,13,3.0,2,part time,3,16.0,3,3.0,2,,2,2,4492.84,1987,53914.11,,,False
1113,24,No,non-travel,290.04,,4,1,,1,1114,3,F,,3,1,laboratory technician,2,single,2342.59,6090.75,1,No,13,3.0,3,part time,0,3.0,3,1.0,3,2.0,1,2,2342.59,2000,28111.13,,,True
1114,25,No,non-travel,290.04,,35,3,medical,1,1115,3,M,,3,1,human resources,4,marreid,2342.59,6090.75,0,No,14,3.0,4,part time,1,3.0,2,3.0,2,,2,1,2342.59,1999,28111.13,,,False
1115,31,Yes,travel_frequently,290.04,,42,3,,1,1116,3,F,,2,1,human resources,4,divorced,2342.59,6090.75,6,No,11,3.0,3,full time,1,,0,2.0,4,,1,2,2342.59,1993,,,,False
1116,32,No,non-travel,556.26,,5,3,,1,1117,1,M,,3,2,sales executive,3,,4492.84,11681.39,1,No,19,3.0,3,full time,1,6.0,3,3.0,5,,0,2,4492.84,1992,,,,True
1117,28,No,non-travel,355.44,,48,3,,1,1118,4,F,44.42956349206349,3,1,research scientist,4,,2870.83,7464.17,1,,11,3.0,3,full time,0,6.0,5,2.0,6,,1,4,2870.83,1996,34450.0,,,False
1118,30,Yes,travel_rarely,284.76,,9,3,,1,1119,2,F,35.595238095238095,1,1,sales representative,2,single,2300.0,5980.0,1,,13,3.0,3,part time,0,2.0,3,3.0,2,,2,2,2300.0,1994,27600.0,,,False
1119,30,No,non-travel,649.38,,1,3,,1,1120,4,M,81.17261904761905,4,2,healthcare representative,3,,5245.0,13637.0,8,Yes,12,3.0,4,full time,0,10.0,5,4.0,3,,0,2,5245.0,1994,62940.0,,,False
1120,54,No,non-travel,1582.77,,31,4,,1,1121,1,F,,2,4,manufacturing director,3,married,,33238.2,4,Yes,20,4.0,4,full time,3,27.0,2,2.0,3,,0,2,,1970,153407.07,,,True
1121,35,No,travel_rarely,556.26,,3,2,,1,1122,4,F,,1,2,sales executive,4,,4492.84,11681.39,5,No,12,,1,full time,0,,3,3.0,2,,2,2,4492.84,1989,,,,True
1122,52,No,travel_rarely,1353.24,,3,3,,1,1123,1,F,,3,3,manager,3,married,10930.0,28418.0,2,No,11,3.0,4,full time,0,,2,3.0,2,2.0,2,2,10930.0,1972,,,,False
1123,38,No,travel_rarely,556.26,sales,9,2,marketing,1,1124,2,M,,2,2,sales executive,2,,4492.84,11681.39,1,No,14,3.0,1,part time,2,,2,3.0,5,,0,3,4492.84,1986,53914.11,sales executive  -  sales,,False
1124,47,No,non-travel,556.26,,26,2,life sciences,1,1125,2,M,,2,2,sales executive,2,,,11681.39,8,,15,3.0,3,part time,0,6.0,3,3.0,2,,2,2,,1977,53914.11,,,False
1125,44,No,non-travel,290.04,research & development,9,3,,1,1126,1,M,,3,1,research scientist,3,,2342.59,6090.75,4,No,13,3.0,3,full time,0,,2,2.0,3,,1,2,2342.59,1980,,research scientist  -  research & development,,False
1126,42,No,travel_rarely,556.26,,35,3,,1,1127,3,M,,4,2,healthcare representative,2,single,4492.84,11681.39,3,,12,3.0,1,part time,0,,3,1.0,3,,1,2,4492.84,1982,53914.11,,,False
1127,32,No,non-travel,1032.49,,7,4,,1,1128,1,F,,3,3,sales executive,1,,8339.32,21682.23,2,No,14,3.0,4,part time,2,9.0,3,3.0,3,,2,2,8339.32,1992,100071.84,,,False
1128,29,No,travel_rarely,370.5,,1,3,medical,1,1129,3,F,,3,1,research scientist,1,,2992.5,7780.5,1,No,25,4.0,3,full time,1,,3,3.0,3,,1,2,2992.5,1995,,,,False
1129,39,No,non-travel,557.66,sales,2,4,,1,1130,2,F,,1,2,sales representative,4,,4504.17,11710.83,2,Yes,20,4.0,1,full time,2,20.0,4,2.0,4,,0,3,4504.17,1985,54050.0,sales representative  -  sales,,True
1130,59,No,travel_frequently,1582.77,research & development,15,4,life sciences,1,1131,1,M,197.8464183087028,3,4,research director,3,married,12783.92,33238.2,2,,14,3.0,2,full time,0,23.0,3,3.0,2,,2,2,12783.92,1965,153407.07,research director  -  research & development,,True
1131,30,Yes,travel_rarely,290.04,,13,3,,1,1132,1,M,,2,1,human resources,1,divorced,2342.59,6090.75,4,,15,3.0,4,part time,3,,3,3.0,2,,2,0,2342.59,1994,28111.13,,,False
1132,48,No,travel_rarely,217.18,,9,4,life sciences,1,1133,2,F,,3,1,laboratory technician,3,single,1754.17,4560.83,4,,12,3.0,3,part time,0,,2,3.0,2,,2,0,1754.17,1976,21050.0,,,False
1133,29,No,non-travel,290.04,,1,2,life sciences,1,1134,3,M,,3,1,human resources,4,,,6090.75,1,,15,3.0,2,part time,1,3.0,2,3.0,3,,2,2,,1995,28111.13,,,True
1134,33,Yes,travel_rarely,556.26,sales,2,4,marketing,1,1135,3,M,69.53208262471655,2,2,sales executive,2,,4492.84,11681.39,7,Yes,12,3.0,3,part time,0,7.0,3,2.0,2,,2,2,4492.84,1991,53914.11,sales executive  -  sales,,False
1135,40,No,travel_rarely,402.59,,19,4,,1,1136,4,M,,3,2,research scientist,4,,3251.67,8454.33,8,,14,3.0,2,full time,3,7.0,2,3.0,2,,2,2,3251.67,1984,39020.0,,,True
1136,56,No,travel_rarely,274.65,,2,4,,1,1137,2,M,,2,1,research scientist,4,,2218.33,5767.67,8,,20,4.0,2,full time,1,,2,4.0,5,,0,4,2218.33,1968,,,,True
1137,30,No,non-travel,212.75,,7,3,life sciences,1,1138,4,M,,3,1,laboratory technician,1,single,,4467.67,3,,14,3.0,2,part time,0,,2,3.0,3,,1,2,,1994,20620.0,,,True
1138,36,No,non-travel,556.26,,16,2,other,1,1139,1,F,69.53208262471655,2,2,manufacturing director,2,marreid,,11681.39,0,,11,3.0,4,part time,0,4.0,2,3.0,3,,0,2,,1988,53914.11,,,False
1139,35,Yes,non-travel,290.04,,16,4,technical degree,1,1140,4,M,,1,1,research scientist,1,,,6090.75,1,,23,4.0,2,part time,1,,2,3.0,5,,3,0,,1989,28111.13,,,True
1140,57,Yes,travel_rarely,266.91,,24,2,,1,1141,1,M,,3,1,laboratory technician,4,single,2155.83,5605.17,1,No,16,3.0,4,part time,0,5.0,3,3.0,4,,1,0,2155.83,1967,25870.0,,,False
1141,37,No,non-travel,568.18,,17,2,marketing,1,1142,3,M,71.02281746031746,2,2,sales executive,2,,4589.17,11931.83,2,,16,3.0,3,full time,2,,1,1.0,4,,1,3,4589.17,1987,55070.0,,,True
1142,32,No,non-travel,556.26,,10,2,,1,1143,3,F,,3,2,sales executive,4,divorced,4492.84,11681.39,2,Yes,11,3.0,4,part time,1,,2,3.0,5,,1,4,4492.84,1992,53914.11,,,True
1143,35,No,non-travel,836.02,,3,1,,1,1144,4,F,104.5029761904762,2,2,sales executive,4,married,6752.5,17556.5,3,Yes,12,3.0,3,full time,0,9.0,3,2.0,4,,0,1,6752.5,1989,81030.0,,,False
1144,32,No,travel_rarely,410.43,,4,3,,1,1145,1,F,51.30357142857143,4,1,laboratory technician,3,divorced,3315.0,8619.0,8,No,12,3.0,2,full time,1,4.0,0,2.0,2,,2,2,3315.0,1992,39780.0,,,False
